rq,track,condition,protocol,dataset,scenario,seed,method,metric,value
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,renoir_dml,requested_prevalence,0.01
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,renoir_dml,sampled_known,474.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,renoir_dml,sampled_unknown,5.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,renoir_dml,tpr_at_0_1_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,renoir_dml,tpr_at_1_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,renoir_dml,tpr_at_5_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,renoir_dml,unknown_auroc,0.1286919831223629
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,renoir_dml,unknown_f1,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,renoir_dml,unknown_precision,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,renoir_dml,unknown_recall,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,renoir_dml,aupr_out,0.029523272906271283
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,renoir_dml,far,0.008438818565400843
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,renoir_dml,fpr95,0.9092827004219409
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,renoir_dml,frr,1.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,renoir_dml,known_accuracy,0.5358649789029536
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,renoir_dml,known_macro_f1,0.5031112138925877
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,renoir_dml,known_weighted_f1,0.501734790853048
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,renoir_dml,open_world_macro_f1,0.46318781286056243
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,renoir_dml,oscr,0.07172995780590717
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,renoir_dml,realized_prevalence,0.050100200400801605
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,renoir_dml,requested_prevalence,0.05
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,renoir_dml,sampled_known,474.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,renoir_dml,sampled_unknown,25.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,renoir_dml,tpr_at_0_1_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,renoir_dml,tpr_at_1_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,renoir_dml,tpr_at_5_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,renoir_dml,unknown_auroc,0.12911392405063293
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,renoir_dml,unknown_f1,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,renoir_dml,unknown_precision,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,renoir_dml,unknown_recall,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,renoir_dml,aupr_out,0.05953189729329782
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,renoir_dml,far,0.004273504273504274
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,renoir_dml,fpr95,0.9102564102564102
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,renoir_dml,frr,1.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,renoir_dml,known_accuracy,0.5042735042735043
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,renoir_dml,known_macro_f1,0.4789906038217678
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,renoir_dml,known_weighted_f1,0.4639114271975996
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,renoir_dml,open_world_macro_f1,0.42947076074080076
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,renoir_dml,oscr,0.06788297172912557
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,renoir_dml,realized_prevalence,0.1
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,renoir_dml,requested_prevalence,0.1
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,renoir_dml,sampled_known,234.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,renoir_dml,sampled_unknown,26.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,renoir_dml,tpr_at_0_1_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,renoir_dml,tpr_at_1_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,renoir_dml,tpr_at_5_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,renoir_dml,unknown_auroc,0.12787639710716633
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,renoir_dml,unknown_f1,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,renoir_dml,unknown_precision,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,renoir_dml,unknown_recall,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,renoir_dml,aupr_out,0.1531537424854213
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,renoir_dml,far,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,renoir_dml,fpr95,0.9102564102564102
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,renoir_dml,frr,1.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,renoir_dml,known_accuracy,0.48717948717948717
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,renoir_dml,known_macro_f1,0.5012435095768429
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,renoir_dml,known_weighted_f1,0.4618316156777695
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,renoir_dml,open_world_macro_f1,0.4259900917795654
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,renoir_dml,oscr,0.036982248520710054
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,renoir_dml,realized_prevalence,0.25
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,renoir_dml,requested_prevalence,0.25
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,renoir_dml,sampled_known,78.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,renoir_dml,sampled_unknown,26.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,renoir_dml,tpr_at_0_1_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,renoir_dml,tpr_at_1_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,renoir_dml,tpr_at_5_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,renoir_dml,unknown_auroc,0.10404339250493097
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,renoir_dml,unknown_f1,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,renoir_dml,unknown_precision,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,renoir_dml,unknown_recall,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,renoir_dml,aupr_out,0.34905628819947565
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,renoir_dml,far,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,renoir_dml,fpr95,0.8461538461538461
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,renoir_dml,frr,1.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,renoir_dml,known_accuracy,0.5
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,renoir_dml,known_macro_f1,0.4247619047619048
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,renoir_dml,known_weighted_f1,0.45641025641025634
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,renoir_dml,open_world_macro_f1,0.37478991596638656
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,renoir_dml,oscr,0.042899408284023666
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,renoir_dml,realized_prevalence,0.5
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,renoir_dml,requested_prevalence,0.5
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,renoir_dml,sampled_known,26.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,renoir_dml,sampled_unknown,26.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,renoir_dml,tpr_at_0_1_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,renoir_dml,tpr_at_1_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,renoir_dml,tpr_at_5_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,renoir_dml,unknown_auroc,0.15532544378698226
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,renoir_dml,unknown_f1,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,renoir_dml,unknown_precision,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,renoir_dml,unknown_recall,0.0
